CENTNO,CENT_STATE,CENT_CITY,CENT_NAME
441911,UTTAR PRADESH,AZAMGARH,ST XAVIERS HIGH SCHOOL SAMEDA AZAMGARH UP
441912,UTTAR PRADESH,AZAMGARH,RAHUL SANKRITAYAN JAN INTER COLLEGE
441913,UTTAR PRADESH,AZAMGARH,SHRI DURGAJI PUBLIC SCHOOL
441914,UTTAR PRADESH,AZAMGARH,ST. XAVIER S HIGH SCHOOL AILWAL AZAMGARH UP
442001,UTTAR PRADESH,BAHJOI,ANGLO VEDIC CONVENT SCHOOL
442002,UTTAR PRADESH,BAHJOI,BHAGAT JI INTERNATIONAL SCHOOL
442003,UTTAR PRADESH,BAHJOI,GK SILVER STONE SENIOR SECONDARY SCHOOL CHANDAUSI
442004,UTTAR PRADESH,BAHJOI,NEW SATTYAM ACADEMY
442005,UTTAR PRADESH,BAHJOI,KHMC SCHOOL
442101,UTTAR PRADESH,BAHRAICH,KISAN POST GRADUATE COLLEGE BAHRAICH
442102,UTTAR PRADESH,BAHRAICH,MAHATMA BUDDH VIDYAPEETH INTER COLLEGE BAHRAICH
442103,UTTAR PRADESH,BAHRAICH,GOVERNMENT POLYTECHNIC BAHRAICH
442104,UTTAR PRADESH,BAHRAICH,SETH M R JAIPURIA SCHOOL
442201,UTTAR PRADESH,BALLIA,DEVASTHALI VIDYAPEETH
442202,UTTAR PRADESH,BALLIA,SUN FLOWER PUBLIC CHOOL
442203,UTTAR PRADESH,BALLIA,CITY CONVENT SCHOOL
442204,UTTAR PRADESH,BALLIA,GOPAL JI MEMORIAL SCHOOL
442205,UTTAR PRADESH,BALLIA,"R. K. MISSION SCHOOL SAGARPALI, BALLIA (U.P.)"
442206,UTTAR PRADESH,BALLIA,ST. XAIVER SCHOOL RAMPUR MEHWAL BALIA UTTAR PRADESH
442301,UTTAR PRADESH,BALRAMPUR,FATIMA SCHOOL
442302,UTTAR PRADESH,BALRAMPUR,ST.XAVIER''S HIGH SCHOOL
442303,UTTAR PRADESH,BALRAMPUR,PM SHRI KENDRIYA VIDYALAYA BALRAMPUR
442304,UTTAR PRADESH,BALRAMPUR,PIONEER PUBLIC SCHOOL
442401,UTTAR PRADESH,BANDA,ADARSH BAJRANG INTER COLLEGE
442402,UTTAR PRADESH,BANDA,D.A.V. INTER COLLEGE
442403,UTTAR PRADESH,BANDA,VIDYAWATI NIGAM MEMORIAL PUBLIC SCHOOL
442501,UTTAR PRADESH,BARABANKI,AMBIKA SCHOOL OF EDUCATION
442502,UTTAR PRADESH,BARABANKI,SETH.M.R JAIPURIYA SCHOOL
442503,UTTAR PRADESH,BARABANKI,LUCKNOW PUBLIC INTERNATIONAL SCHOOL
442504,UTTAR PRADESH,BARABANKI,ST ANTHONY''S SCHOOL
442505,UTTAR PRADESH,BARABANKI,ROYAL BLUE PUBLIC SCHOOL
442506,UTTAR PRADESH,BARABANKI,BABA GURUKUL ACADEMY
442601,UTTAR PRADESH,BASTI,ST XAVIER`S HIGH SCHOOL
442602,UTTAR PRADESH,BASTI,SARASWATI VIDYA MANDIR S S SCHOOL
442603,UTTAR PRADESH,BASTI,LITTLE FLOWER SCHOOL
442604,UTTAR PRADESH,BASTI,OMNI INTERNATIONAL SCHOOL SANSARPUR
442605,UTTAR PRADESH,BASTI,SHRI RAM PUBLIC SCHOOL
442606,UTTAR PRADESH,BASTI,BLOOMING BUDS HIGHER SECONDARY SCHOOL
442607,UTTAR PRADESH,BASTI,RCC PUBLIC SCHOOL
443603,UTTAR PRADESH,GONDA,SHRI RAGUKUL VIDYA PEETH GONDA
443604,UTTAR PRADESH,GONDA,ST. XAVIERS SR. SEC. SCHOOL
443605,UTTAR PRADESH,GONDA,SHRI LAL BAHADUR SHASTRI DEGREE COLLEGE
443606,UTTAR PRADESH,GONDA,INDIRAPURAM PUBLIC SCHOOL
443607,UTTAR PRADESH,GONDA,KENDRIYA VIDYALAYA GONDA
443701,UTTAR PRADESH,HAPUR (PANCHSHEEL NAGAR),SMT. BRAHMADEVI SARASWATI BALIKA VIDYA MANDIR SR. SEC. SCHOOL
443702,UTTAR PRADESH,HAPUR (PANCHSHEEL NAGAR),VIBGYOR INTERNATIONAL SCHOOL
443703,UTTAR PRADESH,HAPUR (PANCHSHEEL NAGAR),DELHI PUBLIC SCHOOL PREET VIHAR HAPUR UP
443801,UTTAR PRADESH,HARDOI,ST JAMES SCHOOL HARDOI
443802,UTTAR PRADESH,HARDOI,ST XAVIER''S HIGH SCHOOL
443803,UTTAR PRADESH,HARDOI,SETH M. R. JAIPIRIA SCHOOL HARDOI
443901,UTTAR PRADESH,HATHRAS,BLS INTERNATIONAL SCHOOL
443902,UTTAR PRADESH,HATHRAS,R L V M SR SEC SCHOOL
443903,UTTAR PRADESH,HATHRAS,SEKSARIA SUSHILA DEVI PUBLIC SCHOOL
444001,UTTAR PRADESH,JALAUN (ORAI),DIVINE MERCY SCHOOL
444002,UTTAR PRADESH,JALAUN (ORAI),SHRI VINAYAK ACADEMY INTERNATIONAL SR. SEC. SCHOOL
444101,UTTAR PRADESH,JAUNPUR,UMA NATH SINGH HR. SEC. SCHOOL SHANKARGANJ
444102,UTTAR PRADESH,JAUNPUR,MAA DURGA JI SENIOR SECONDARY VIDYALAYA SIDDIQUEPUR JAUNPUR UP
444103,UTTAR PRADESH,JAUNPUR,ST PATRICK''S SCHOOL
444104,UTTAR PRADESH,JAUNPUR,ABS INTERNATIONAL SCHOOL
444105,UTTAR PRADESH,JAUNPUR,PRASAD INTERNATIONAL SCHOOL
444106,UTTAR PRADESH,JAUNPUR,HOLY CHILD ACADEMY
444107,UTTAR PRADESH,JAUNPUR,SANT GURUPAD SAMBHAV RAM ACADEMY
444108,UTTAR PRADESH,JAUNPUR,MOUNT LITERA ZEE SCHOOL
444109,UTTAR PRADESH,JAUNPUR,SUNBEAM SCHOOL JAUNPUR
444110,UTTAR PRADESH,JAUNPUR,SS PUBLIC SCHOOL
444111,UTTAR PRADESH,JAUNPUR,R N TAGORE HIGHER SECONDARY SCHOOL
444112,UTTAR PRADESH,JAUNPUR,DR. RIZVI LEARNERS ACADEMY
444201,UTTAR PRADESH,KAUSHAMBI,DR RIZVI SPRINGFIELD SCHOOL
444202,UTTAR PRADESH,KAUSHAMBI,BHAVAN`S MEHTA VIDYASHRAM
444301,UTTAR PRADESH,KUSHINAGAR,NAV JEEVAN MISSION SCHOOL KASIA
444302,UTTAR PRADESH,KUSHINAGAR,HERITAGE INTERNATIONAL PUBLIC SCHOOL
444303,UTTAR PRADESH,KUSHINAGAR,GEETA INTERNATIONAL PUBLIC SCHOOL
444304,UTTAR PRADESH,KUSHINAGAR,P G SR SEC SCHOOL
444305,UTTAR PRADESH,KUSHINAGAR,SETH MR JAIPURIA PADRAUNA
444306,UTTAR PRADESH,KUSHINAGAR,M.D. INTERNATIONAL SCHOOL
444307,UTTAR PRADESH,KUSHINAGAR,KUSHINAGAR PUBLIC SCHOOL
444401,UTTAR PRADESH,LAKHINPUR KHERI,AJMANI INTERNATIONAL SCHOOL
444402,UTTAR PRADESH,LAKHINPUR KHERI,DOON PUBLIC SCHOOL
444403,UTTAR PRADESH,LAKHINPUR KHERI,ABALONE PUBLIC SCHOOL
444404,UTTAR PRADESH,LAKHINPUR KHERI,AJMANI PUBLIC SCHOOL
444405,UTTAR PRADESH,LAKHINPUR KHERI,PAUL INTERNATIONAL SCHOOL
444406,UTTAR PRADESH,LAKHINPUR KHERI,HARI MAYA INTERNATIONAL SCHOOL
444501,UTTAR PRADESH,LALITPUR,SDPS INTERNATIONAL SCHOOL LALITPUR
444502,UTTAR PRADESH,LALITPUR,PM SHRI KENDRIYA VIDYALAYA LALITPUR
444601,UTTAR PRADESH,MAINPURI,SUDITI GLOBAL ACADEMY
444602,UTTAR PRADESH,MAINPURI,LORD KRISHNA EDUCATIONAL JUNIOR HIGH SCHOOL
444603,UTTAR PRADESH,MAINPURI,SETH CHANNURAM BAJAJ MEMORIAL PUBLIC SCHOOL
444604,UTTAR PRADESH,MAINPURI,ST MARY''S SCHOOL
444605,UTTAR PRADESH,MAINPURI,PARADISE PUBLIC SCHOOL
444701,UTTAR PRADESH,MAU,SUNBEAM SCHOOL
444702,UTTAR PRADESH,MAU,LITTLE FLOWER CHILDREN SCHOOL
444703,UTTAR PRADESH,MAU,DCS KHANDELWAL P G COLLEGE
444704,UTTAR PRADESH,MAU,CHANDRA PUBLIC SCHOOL
444705,UTTAR PRADESH,MAU,AMRIT PUBLIC SCHOOL
444706,UTTAR PRADESH,MAU,SACRED HEART SCHOOL
444707,UTTAR PRADESH,MAU,LITTLE FLOWER INTERNATIONAL SCHOOL
440533,UTTAR PRADESH,GORAKHPUR,URMIL UNIQUE CENTRAL ACADEMY SAKETPURI GORAKHPUR UP
440534,UTTAR PRADESH,GORAKHPUR,STEPPING STONE INTER COLLEGE
440535,UTTAR PRADESH,GORAKHPUR,AATMDEEP VIDYALAYA SIKTAUR GORAKHPUR UP
440536,UTTAR PRADESH,GORAKHPUR,CENTRAL ACADEMY CHAURI CHAURA GORAKHPUR UP
440537,UTTAR PRADESH,GORAKHPUR,NAVALS NATIONAL ACADEMY
440601,UTTAR PRADESH,JHANSI,SHEERWOOD COLLEGE
440602,UTTAR PRADESH,JHANSI,MOUNT LITERA ZEE SCHOOL KHATIBABA JHANSI UP
440603,UTTAR PRADESH,JHANSI,BUNDELKHAND UNIVERSITY
440604,UTTAR PRADESH,JHANSI,SUN INTERNATIONAL SCHOOL
440605,UTTAR PRADESH,JHANSI,MOTHER SITA PUBLIC SCHOOL
440701,UTTAR PRADESH,KANPUR,GURU NANAK PUBLIC SR SEC SCHOOL
440702,UTTAR PRADESH,KANPUR,KENDRIYA VIDYALAYA NO.I ARMAPUR KANPUR
440703,UTTAR PRADESH,KANPUR,ARMY PUBLIC SCHOOL
440704,UTTAR PRADESH,KANPUR,D P VIDYA NIKETAN D P DUBEY MARG KANPUR UP
440705,UTTAR PRADESH,KANPUR,PT D D U S D VIDYALAYA AZAD NAGAR KANPUR UP
440706,UTTAR PRADESH,KANPUR,SIR PADAMPAT SINGHANIA EDU CENTRE KANPUR UP
440707,UTTAR PRADESH,KANPUR,KENDRIYA VIDYALAYA KANPUR CANTT
440708,UTTAR PRADESH,KANPUR,DELHI PUBLIC SCHOOL AZAAD NAGAR
440709,UTTAR PRADESH,KANPUR,MANTORA PUB SCH B B ROAD KALYANPUR KANPUR UP
440710,UTTAR PRADESH,KANPUR,GULMOHAR
440711,UTTAR PRADESH,KANPUR,KENDRIYA VIDYALAYA NO.II ARMAPUR KANPUR
440712,UTTAR PRADESH,KANPUR,OXFORD MODEL SENIOR SECONDARY SCHOOL
440713,UTTAR PRADESH,KANPUR,KARAM DEVI MEMORIAL ACADEMY
440714,UTTAR PRADESH,KANPUR,DR. SONEY LAL PATEL SR. SEC. SCHOOL
440715,UTTAR PRADESH,KANPUR,ALLENHOUSE PUBLIC SCHOOL KHALASI LINE
440716,UTTAR PRADESH,KANPUR,VINYAAS PUBLIC SCHOOL
440717,UTTAR PRADESH,KANPUR,SUBHASH PUBLIC SENIOR SECONDARY SCHOOL
440718,UTTAR PRADESH,KANPUR,DELHI PUBLIC SCHOOL BARRA KANPUR UP
440719,UTTAR PRADESH,KANPUR,K R EDUCATION CENTRE SANIGAWAN ROAD KANPUR UP
440720,UTTAR PRADESH,KANPUR,THE JAIN INTERNATIONAL SCH AZAD NGR KANPUR UP
440721,UTTAR PRADESH,KANPUR,GAURAV MEMORIAL INTERNATIONAL SCHOOL
440722,UTTAR PRADESH,KANPUR,DR. VIRENDRA SWARUP EDUCATION CENTRE
440723,UTTAR PRADESH,KANPUR,HERITAGE INTERNATIONAL SCHOOL
440724,UTTAR PRADESH,KANPUR,JUGAL DEVI SARASWATI VIDYA MANDIR
440725,UTTAR PRADESH,KANPUR,PURANCHANDRA VIDYANIKETAN
440726,UTTAR PRADESH,KANPUR,WOODBINE GARDENIA SCHOOL
440727,UTTAR PRADESH,KANPUR,KENDRIYA VIDYALAYA NO.I CHAKERI KANPUR
440728,UTTAR PRADESH,KANPUR,D D EDUCATION CENTRE RAMAIPUR HAMIRPUR RD KANPUR
440729,UTTAR PRADESH,KANPUR,SKOMIYA ACADEMY CANAL RD BOODHPUR KANPUR UP
440730,UTTAR PRADESH,KANPUR,FLORETS INTERNATIONAL SCHOOL
440731,UTTAR PRADESH,KANPUR,S G M INTNL SCH INDIRA NAGAR KALYANPUR KANPUR UP
440732,UTTAR PRADESH,KANPUR,MARIAMPUR SR SEC SCH SHASTRI NAGAR KANPUR UP
440733,UTTAR PRADESH,KANPUR,NURTURE INTNL SCHOOL KACHHAR KALYANPUR KANPUR UP
440734,UTTAR PRADESH,KANPUR,KENDRIYA VIDYALAYA OEF TAIGOAR ROAD KANPUR
440735,UTTAR PRADESH,KANPUR,GURU NANAK MODERN SCHOOL
440801,UTTAR PRADESH,LUCKNOW,S.D.S.N. MAHAVIDYALAYA
440802,UTTAR PRADESH,LUCKNOW,VARDAAN INTERNATIONAL ACADEMY GOMTI NGR LUCKNOW
440803,UTTAR PRADESH,LUCKNOW,SDSN DEGREE COLLEGE
440804,UTTAR PRADESH,LUCKNOW,ST. FRANCIS MISSION SCHOOL
440805,UTTAR PRADESH,LUCKNOW,LOYOLA INTERNATIONAL SCHOOL
440806,UTTAR PRADESH,LUCKNOW,SWARNIM PUBLIC SCHOOL
440807,UTTAR PRADESH,LUCKNOW,M G CONVENT SCHOOL
440808,UTTAR PRADESH,LUCKNOW,AVADH COLLEGIATE
440809,UTTAR PRADESH,LUCKNOW,S R GLOBALSCHOOL
440810,UTTAR PRADESH,LUCKNOW,ST ANTHONY PUBLIC SCHOOL
440811,UTTAR PRADESH,LUCKNOW,RED ROSE PUBLIC SCHOOL
442608,UTTAR PRADESH,BASTI,DELHI SCHOOL OF EXCELLENCE
442609,UTTAR PRADESH,BASTI,JAGRAN PUBLIC SCHOOL
442610,UTTAR PRADESH,BASTI,KAPIL GANGA PUBLIC SCHOOL NEAR RAILEAY STATION SUGAR MILL ROAD
442611,UTTAR PRADESH,BASTI,KENDRIYA VIDYALAYA BASTI
442612,UTTAR PRADESH,BASTI,SARLA INTERNATIONAL ACADEMY
442701,UTTAR PRADESH,BIJNOR,KUNWAR SATYA VIRA COLLEGE OF ENGINEERING & MANAGEMENT
442702,UTTAR PRADESH,BIJNOR,VARDHMAN COLLEGE
442703,UTTAR PRADESH,BIJNOR,DAYAVATI DHARMAVIRA PUBLIC SCHOOL
442704,UTTAR PRADESH,BIJNOR,VIVEK COLLEGE BIJNOR
442705,UTTAR PRADESH,BIJNOR,KRISHNA COLLEGE OF LAW
442706,UTTAR PRADESH,BIJNOR,HARPATI MEMORIAL PUBLIC SCHOOL
442707,UTTAR PRADESH,BIJNOR,BIJNOR PUBLIC SCHOOL
442708,UTTAR PRADESH,BIJNOR,MERITTA PUBLIC SCHOOL
442709,UTTAR PRADESH,BIJNOR,DELHI PUBLIC SCHOOL
442710,UTTAR PRADESH,BIJNOR,VSD PUBLIC SCHOOL
442801,UTTAR PRADESH,BUDAUN,DELHI PUBLIC SCHOOL
442802,UTTAR PRADESH,BUDAUN,BLOOMING DALE SCHOOL
442803,UTTAR PRADESH,BUDAUN,MOTHER ATHENA SCHOOL
442804,UTTAR PRADESH,BUDAUN,TITHONUS INTERNATIONAL SCHOOL
442805,UTTAR PRADESH,BUDAUN,APS INTERNATIONAL SCHOOL
442901,UTTAR PRADESH,BULANDSHAHR,NEW LANCER`S CONVENT
442902,UTTAR PRADESH,BULANDSHAHR,ALL SAINTS SCHOOL
442903,UTTAR PRADESH,BULANDSHAHR,RENAISSANCE SCHOOL
442904,UTTAR PRADESH,BULANDSHAHR,ST. AERJAY PUBLIC SCHOOL
442905,UTTAR PRADESH,BULANDSHAHR,AZAD PUBLIC SCHOOL
442906,UTTAR PRADESH,BULANDSHAHR,SMT S D L C S VIDYA MANDIR
442907,UTTAR PRADESH,BULANDSHAHR,DELHI PUBLIC SCHOOL BULANDSHAHR
443001,UTTAR PRADESH,CHANDAULI,PM SHRI KENDRIYA VIDYALAYA
443002,UTTAR PRADESH,CHANDAULI,J S PUBLIC SCHOOL
443101,UTTAR PRADESH,CHITRAKOOT,ASHOK PUBLIC SCHOOL
443102,UTTAR PRADESH,CHITRAKOOT,S S INTERNATIONAL SCHOOL
443201,UTTAR PRADESH,DEORIA,CENTRAL ACADEMY
443202,UTTAR PRADESH,DEORIA,ST XAIVERS SCHOOL
443203,UTTAR PRADESH,DEORIA,ST. PAUL PUBLIC DEORIA
443204,UTTAR PRADESH,DEORIA,SARASWATI SENIOR SECONDARY VIDYA MANDIR
443205,UTTAR PRADESH,DEORIA,D.M.T PUBLIC SCHOOL
443206,UTTAR PRADESH,DEORIA,NAVJEEVAN MISSION SCHOOL DEORIA
443207,UTTAR PRADESH,DEORIA,NATIONAL PUBLIC SCHOOL
443208,UTTAR PRADESH,DEORIA,GURUKUL MISSION SCHOOL
443209,UTTAR PRADESH,DEORIA,HOLI ANGELS PUBLIC SCHOOL
443301,UTTAR PRADESH,ETAWAH,SUDITI GLOBAL ACADEMY VICHARPUR AGRA ROAD ETAWAH (UP)
443302,UTTAR PRADESH,ETAWAH,DELHI PUBLIC SCHOOL NH-2 AGRA ROAD ETAWAH (UP)
443303,UTTAR PRADESH,ETAWAH,NARAYAN COLLEGE OF SCIENCE & ARTS ALAMPUR HAUZ AGRA ROAD ETAWAH (UP)
443304,UTTAR PRADESH,ETAWAH,ARISTOTLE WORLD SCHOOL
443305,UTTAR PRADESH,ETAWAH,THEOSOPHICAL INTER COLLEGE
443306,UTTAR PRADESH,ETAWAH,KENDRIYA VIDYALAYA VILL- HARSAULI POST-KUNERA SAIFAI ROAD ETAWAH (UP)
443307,UTTAR PRADESH,ETAWAH,SAINT VIVEKANAND SENIOR SECONDARY PUBLIC SCHOOL
443401,UTTAR PRADESH,FIROZABAD,KIDS CORNER HAPPY SR SEC SCHOOL
443402,UTTAR PRADESH,FIROZABAD,"SHRI SWAMI BACHHU BABA SARASWATI VIDYA MANDIR ,KESHAVPURAM,JALESAR ROAD FIROZABAD"
443403,UTTAR PRADESH,FIROZABAD,M.S SCHOOL
443404,UTTAR PRADESH,FIROZABAD,PMSHRI K V OEF HAZRATPUR
443501,UTTAR PRADESH,GHAZIPUR,EVERGREEN PUBLIC SCHOOL
443502,UTTAR PRADESH,GHAZIPUR,LUTAWAN INSTITUTE OF TECHNOLOGY AND MANAGEMENT
443503,UTTAR PRADESH,GHAZIPUR,SHAH FAIZ PUBLIC SCHOOL
443504,UTTAR PRADESH,GHAZIPUR,VED INTERNATIONAL SCHOOL
443505,UTTAR PRADESH,GHAZIPUR,SHAMS NATIONAL SCHOOL
443601,UTTAR PRADESH,GONDA,NARAYANA PUBLIC SCHOOL
443602,UTTAR PRADESH,GONDA,AIMS INTERNATIONAL SR. SEC. SCHOOL
450101,UTTARAKHAND,DEHRADUN,NIRMAL ASHRAM DEEPMALA P PUB SCH RISHIKESH UK
450102,UTTARAKHAND,DEHRADUN,DSB INTNL PUB SCH TEH-RISHIKESH DEHRADUN UK
450103,UTTARAKHAND,DEHRADUN,SHRI GURU RAM RAI PUBLIC SCHOOL [PATEL NAGAR]
450104,UTTARAKHAND,DEHRADUN,SHRI GURU RAM RAI PUBLIC SCHOOL [RACE COURSE]
450105,UTTARAKHAND,DEHRADUN,DOON INTERNATIONAL SCHOOL
450106,UTTARAKHAND,DEHRADUN,THE ASIAN SCHOOL INDIRA NAGAR DEHRADUN UK
450107,UTTARAKHAND,DEHRADUN,DAV PUBLIC SCHOOL
450108,UTTARAKHAND,DEHRADUN,KENDRIYA VIDYALAYA DEHRADUN CANTT UPPER CAMP
450109,UTTARAKHAND,DEHRADUN,KENDRIYA VIDYALAYA FRI DEHRADUN
450110,UTTARAKHAND,DEHRADUN,SGRR BOMBAY BAGH
450111,UTTARAKHAND,DEHRADUN,FYLFOT PUBLIC SCHOOL BANJARAWALA DEHRADUN
450112,UTTARAKHAND,DEHRADUN,KENDRIYA VIDYALAYA DEHRADUN OLF
450113,UTTARAKHAND,DEHRADUN,SHRI GURU RAM RAI PUBLIC SCHOOL  [RAJA ROAD]
450201,UTTARAKHAND,HALDWANI,SRI GURU TEG BAHADUR SR. SEC. SCHOOL
450202,UTTARAKHAND,HALDWANI,ST THERESA SR SEC SCHOOL
450203,UTTARAKHAND,HALDWANI,BEERSHEBA SENIOR SECONDARY SCHOOL
450204,UTTARAKHAND,HALDWANI,DAV CENTENARY PUBLIC SCHOOL
450205,UTTARAKHAND,HALDWANI,NIRMALA CONVENT SR. SEC. SCHOOL
450206,UTTARAKHAND,HALDWANI,NAINI VALLEY SCHOOL
450207,UTTARAKHAND,HALDWANI,CYNTHIA SR. SEC. SCHOOL
450208,UTTARAKHAND,HALDWANI,UNIVERSAL CONVENT SENIOR SECONDARY SCHOOL
450301,UTTARAKHAND,ROORKEE,ANAND SWAROOP ARYA SARASWATI VIDYA MANDIR
450302,UTTARAKHAND,ROORKEE,SCHOLARS ACADEMY ROORKEE
450303,UTTARAKHAND,ROORKEE,GREENWAY MODERN SCHOOL
450304,UTTARAKHAND,ROORKEE,DOON PUBLIC SCHOOL
450401,UTTARAKHAND,ALMORA,BIPIN TRIPATHI KUMAON INSTITUTE OF TECHNOLOGY DWARAHAT
450402,UTTARAKHAND,ALMORA,ARMY PUBLIC SCHOOL RANIKHET
450501,UTTARAKHAND,HARIDWAR,COLLEGE OF ENGINEERING ROORKEE
450502,UTTARAKHAND,HARIDWAR,DIKSHA RISING STARS PUBLIC SCHOOL
450503,UTTARAKHAND,HARIDWAR,ACHIEVERS HOME PUBLIC SCHOOL
450504,UTTARAKHAND,HARIDWAR,SHIVEDALE PUBLIC SCHOOL
450505,UTTARAKHAND,HARIDWAR,MAA SARASWATI PUBLIC SR SEC SCHOOL
450506,UTTARAKHAND,HARIDWAR,THE WISDOM GLOBAL SCHOOL
450601,UTTARAKHAND,NAINITAL,MOHAN LAL SAH BAL VIDYA MANDIR PETERS FIELD MALLITAL NAINITAL.
450701,UTTARAKHAND,NEW TEHRI,NEW TEHRI INTERNATIONAL SCHOOL PAINULA
450801,UTTARAKHAND,PANTNAGAR,HIMALAYAN PROGRESSIVE SCHOOL
450802,UTTARAKHAND,PANTNAGAR,CAMPUS SCHOOL
450901,UTTARAKHAND,PAURI GARHWAL,"G.B.PANT INSTITUTE OF ENGINEERING AND TECHNOLOGY, GHURDAURI PAURI GARHWAL"
450902,UTTARAKHAND,PAURI GARHWAL,SHRI GURU RAM RAI PUBLIC SCHOOL SRINAGAR GARHWAL
451001,UTTARAKHAND,UDHAM SINGH NAGAR,CHHAUNI CHILDREN''S ACADEMY
451002,UTTARAKHAND,UDHAM SINGH NAGAR,ARMY PUBLIC SCHOOL HEMPUR
451003,UTTARAKHAND,UDHAM SINGH NAGAR,LITTLE SCHOLARS KASHIPUR UDAMSINGH NAGAR
451101,UTTARAKHAND,CHAMOLI,SHRI GURU RAM RAI PUBLIC SCHOOL
451201,UTTARAKHAND,PITTHORAGARH,JB MEMORIAL MANAS ACADEMY
451301,UTTARAKHAND,UTTARKASHI,SHRI GURU RAM RAI PUBLIC SCHOOL
460101,WEST BENGAL,NORTH 24 PARGANAS,ADAMAS UNIVERSITY
460102,WEST BENGAL,NORTH 24 PARGANAS,STARLING INTERNATIONAL SCHOOL
460103,WEST BENGAL,NORTH 24 PARGANAS,SUDHIR MEMORIAL INSTITUTE
460104,WEST BENGAL,NORTH 24 PARGANAS,VIVEKANANDA COLLEGE
460105,WEST BENGAL,NORTH 24 PARGANAS,GURUNANAK INSTITUTE OF PHARMACEUTICAL SCIENCE & TECHNOLOGY
460106,WEST BENGAL,NORTH 24 PARGANAS,REGENT EDUCATION AND RESEARCH FOUNDATION GROUP OF INSTITUTION
460107,WEST BENGAL,NORTH 24 PARGANAS,KENDRIYA VIDYALAYA (AFS) BARRACKPORE
460108,WEST BENGAL,NORTH 24 PARGANAS,BHOLANANDA NATIONAL VIDYALAYA
460109,WEST BENGAL,NORTH 24 PARGANAS,ADAMAS WORLD SCHOOL BARRACKPORE RD 24PGS NR WB
460110,WEST BENGAL,NORTH 24 PARGANAS,NARULA INSTITUTE OF TECHNOLOGY
460111,WEST BENGAL,NORTH 24 PARGANAS,INFOCUS INDIA PUBLIC SCHOOL BARASAT
460112,WEST BENGAL,NORTH 24 PARGANAS,HARIYANA VIDYA MANDIR
460201,WEST BENGAL,ASANSOL,ASANSOL NORTH POINT SCHOOL
460202,WEST BENGAL,ASANSOL,INDIA INTERNATIONAL SCHOOL
460203,WEST BENGAL,ASANSOL,KENDRIYA VIDYALAYA ASANSOL
460204,WEST BENGAL,ASANSOL,BURNPUR RIVERSIDE SCHOOL CHITTARANJAN
460205,WEST BENGAL,ASANSOL,"BURNPUR RIVERSIDE SCHOOL,BURNPUR"
460301,WEST BENGAL,BURDWAN (BARDHAMAN),MAGNUS GLOBAL SCHOOL SAKTIGARH BURDWAN WB
460302,WEST BENGAL,BURDWAN (BARDHAMAN),SWAMI V ACADEMY FOR EDU EXC SRIPALLY BURDWAN WB
460303,WEST BENGAL,BURDWAN (BARDHAMAN),KENDRIYA VIDYALAYA BURDWAN
460304,WEST BENGAL,BURDWAN (BARDHAMAN),"DELHI PUBLIC SCHOOL, BURDWAN"
460305,WEST BENGAL,BURDWAN (BARDHAMAN),K A S BERH HIGH SCHOOL
460306,WEST BENGAL,BURDWAN (BARDHAMAN),KANCHANNAGAR D.N.DAS HIGH SCHOOL(H.S)
460307,WEST BENGAL,BURDWAN (BARDHAMAN),MEMARI CRYSTAL MODEL SCHOOL
460308,WEST BENGAL,BURDWAN (BARDHAMAN),BURDWAN MODEL SCHOOL
460401,WEST BENGAL,DURGAPUR,GURU TEG BAHADUR PUBLIC SCHOOL
460402,WEST BENGAL,DURGAPUR,HEM SHEELA MODEL SCHOOL
460403,WEST BENGAL,DURGAPUR,DURGAPUR PUBLIC SCHOOL
460404,WEST BENGAL,DURGAPUR,DAV MODEL SCHOOL
460501,WEST BENGAL,HOOGHLY,MODERN INSTITUTE OF ENGINEERING & TECHNOLOGY
460502,WEST BENGAL,HOOGHLY,ARAMBAGH VIVEKANANDA ACADEMY ARAMBAGH HOOGHLY WB
460503,WEST BENGAL,HOOGHLY,H.M.EDUCATION CENTRE
460504,WEST BENGAL,HOOGHLY,TECHNO INDIA GROUP PUBLIC SCHOOL
460505,WEST BENGAL,HOOGHLY,SUPREME KNOWLEDGE FOUNDATION GROUP OF INSTITUTIONS
460506,WEST BENGAL,HOOGHLY,SWAMI VIVEKANANDA VIDYAMANDIR SINGUR HOOGHLY WB
460507,WEST BENGAL,HOOGHLY,GENEX B.ED COLLEGE
460508,WEST BENGAL,HOOGHLY,HOOGHLY ENGINEERING & TECHNOLOGY COLLEGE
460509,WEST BENGAL,HOOGHLY,SPARK SCHOOL MAHANAD POLBA HOOGHLY WB
460510,WEST BENGAL,HOOGHLY,NARAYANA SCHOOL RISHRA
460511,WEST BENGAL,HOOGHLY,ADITYA BIRLA VANI BHARATI SCHOOL
460601,WEST BENGAL,HOWRAH,ASIAN INTERNATIONAL SCHOOL
460602,WEST BENGAL,HOWRAH,HOWRAH JOGESH CHANDRA GIRLS SCHOOL
460603,WEST BENGAL,HOWRAH,HOWRAH VIVEKANANDA INSTITUTION
460604,WEST BENGAL,HOWRAH,SRI RAMKRISHNA SIKSHALAYA HOWRAH
460605,WEST BENGAL,HOWRAH,BANTRA M.S.P.C HIGH SCHOOL
460606,WEST BENGAL,HOWRAH,SEACOM ENGINEERING COLLEGE
460607,WEST BENGAL,HOWRAH,GURU NANAK PUBLIC SCHOOL
